~id,ensembl_id:String,preferred_id:String,~label
ZNF529,,gene_id,Gene
ZNF528,,gene_id,Gene
PAPOLA,,gene_id,Gene
ZNF764,,gene_id,Gene
ZNF521,,gene_id,Gene
ZNF761,,gene_id,Gene
ZNF75D,,gene_id,Gene
ZNF75A,,gene_id,Gene
ZFP69,,gene_id,Gene
ZNF519,,gene_id,Gene
ZNF517,,gene_id,Gene
ZNF514,,gene_id,Gene
ZNF510,,gene_id,Gene
ZNF750,,gene_id,Gene
NLRC4,,gene_id,Gene
ZC3H8,,gene_id,Gene
ZNF749,,gene_id,Gene
ZNF506,,gene_id,Gene
ZNF747,,gene_id,Gene
ZNF746,,gene_id,Gene
ZNF500,,gene_id,Gene
ZNF740,,gene_id,Gene
RPRD2,,gene_id,Gene
ZFP90,,gene_id,Gene
ZNF738,,gene_id,Gene
ZNF737,,gene_id,Gene
ZNF736,,gene_id,Gene
ZNF735,,gene_id,Gene
ZNF732,,gene_id,Gene
ZNF730,,gene_id,Gene
LUZP4,,gene_id,Gene
ZNF729,,gene_id,Gene
ZNF727,,gene_id,Gene
ZNF726,,gene_id,Gene
ZNF724,,gene_id,Gene
ZNF721,,gene_id,Gene
SRRM1,,gene_id,Gene
RUNX2,,gene_id,Gene
ZNF839,,gene_id,Gene
TFAM,,gene_id,Gene
SMIM44,,gene_id,Gene
GLS2,,gene_id,Gene
TP53RK,,gene_id,Gene
RFFL,,gene_id,Gene
NUAK1,,gene_id,Gene
CSTF3,,gene_id,Gene
TWIST2,,gene_id,Gene
TP53AIP1,,gene_id,Gene
CSTF2,,gene_id,Gene
CSTF1,,gene_id,Gene
BANP,,gene_id,Gene
SGK1,,gene_id,Gene
PCF11,,gene_id,Gene
THOC2,,gene_id,Gene
THOC1,,gene_id,Gene
THOC3,,gene_id,Gene
THOC6,,gene_id,Gene
THOC5,,gene_id,Gene
THOC7,,gene_id,Gene
ZNF354B,,gene_id,Gene
ZNF354A,,gene_id,Gene
FYTTD1,,gene_id,Gene
ZNF354C,,gene_id,Gene
LMO2,,gene_id,Gene
LMO1,,gene_id,Gene
CPSF7,,gene_id,Gene
CPSF2,,gene_id,Gene
CPSF1,,gene_id,Gene
ALYREF,,gene_id,Gene
CPSF3,,gene_id,Gene
ARID3A,,gene_id,Gene
POU4F1,,gene_id,Gene
POU4F2,,gene_id,Gene
GNPDA1,,gene_id,Gene
TP53I3,,gene_id,Gene
ZNF3,,gene_id,Gene
RPRD1B,,gene_id,Gene
RPRD1A,,gene_id,Gene
SMAD6,,gene_id,Gene
NR4A3,,gene_id,Gene
NR4A2,,gene_id,Gene
POU2F2,,gene_id,Gene
JMY,,gene_id,Gene
ZNF197,,gene_id,Gene
ZNF195,,gene_id,Gene
NOP2,,gene_id,Gene
NR2C1,,gene_id,Gene
CGB3,,gene_id,Gene
RPAP2,,gene_id,Gene
NR2C2,,gene_id,Gene
U2AF1L4,,gene_id,Gene
SNAPC2,,gene_id,Gene
SNAPC3,,gene_id,Gene
SNAPC4,,gene_id,Gene
SNAPC5,,gene_id,Gene
SNAPC1,,gene_id,Gene
ZNF286A,,gene_id,Gene
ZNF189,,gene_id,Gene
ZNF184,,gene_id,Gene
KCTD1,,gene_id,Gene
ZNF180,,gene_id,Gene
DDIT4,,gene_id,Gene
ZNF175,,gene_id,Gene
POLDIP3,,gene_id,Gene
THRB,,gene_id,Gene
THRA,,gene_id,Gene
YBX1,,gene_id,Gene
HSPD1,,gene_id,Gene
ZNF169,,gene_id,Gene
KCNB1,,gene_id,Gene
KCNS3,,gene_id,Gene
KCNG2,,gene_id,Gene
KCNC2,,gene_id,Gene
HSD11B2,,gene_id,Gene
HSD11B1,,gene_id,Gene
SERPINA6,,gene_id,Gene
SLC37A1,,gene_id,Gene
SLC37A2,,gene_id,Gene
TPI1,,gene_id,Gene
PGAM2,,gene_id,Gene
G6PC2,,gene_id,Gene
PGAM4,,gene_id,Gene
SLC25A11,,gene_id,Gene
ALDOC,,gene_id,Gene
FBP1,,gene_id,Gene
ENO2,,gene_id,Gene
ENO3,,gene_id,Gene
LOC112694756,,gene_id,Gene
PCNX4,,gene_id,Gene
MDH1,,gene_id,Gene
PCK2,,gene_id,Gene
GNPDA2,,gene_id,Gene
HOOK3,,gene_id,Gene
HOOK2,,gene_id,Gene
BPGM,,gene_id,Gene
PGM2L1,,gene_id,Gene
PKM,,gene_id,Gene
PFKM,,gene_id,Gene
PFKL,,gene_id,Gene
PGP,,gene_id,Gene
PFKFB1,,gene_id,Gene
PFKP,,gene_id,Gene
PFKFB3,,gene_id,Gene
PFKFB2,,gene_id,Gene
PFKFB4,,gene_id,Gene
ADPGK,,gene_id,Gene
SLC1A2,,gene_id,Gene
SLC1A6,,gene_id,Gene
SLC1A7,,gene_id,Gene
ARL6IP5,,gene_id,Gene
SLC17A7,,gene_id,Gene
OAT,,gene_id,Gene
KYAT1,,gene_id,Gene
PYCR1,,gene_id,Gene
PYCR2,,gene_id,Gene
PYCR3,,gene_id,Gene
GLUD1,,gene_id,Gene
GLUD2,,gene_id,Gene
ALDH18A1,,gene_id,Gene
GLUL,,gene_id,Gene
RIMKLB,,gene_id,Gene
RIMKLA,,gene_id,Gene
LGALS12,,gene_id,Gene
GRIP2,,gene_id,Gene
EPB41L1,,gene_id,Gene
STARD7,,gene_id,Gene
PISD,,gene_id,Gene
ETNPPL,,gene_id,Gene
PHOSPHO1,,gene_id,Gene
GPD1,,gene_id,Gene
GPD2,,gene_id,Gene
GPD1L,,gene_id,Gene
CPNE6,,gene_id,Gene
CPNE7,,gene_id,Gene
SELENOI,,gene_id,Gene
CPNE3,,gene_id,Gene
PCYT1A,,gene_id,Gene
PCYT1B,,gene_id,Gene
PCYT2,,gene_id,Gene
STARD10,,gene_id,Gene
PITPNM2,,gene_id,Gene
PITPNM1,,gene_id,Gene
GNPAT,,gene_id,Gene
PITPNM3,,gene_id,Gene
PEMT,,gene_id,Gene
CDS2,,gene_id,Gene
PITPNB,,gene_id,Gene
PTDSS2,,gene_id,Gene
PTDSS1,,gene_id,Gene
PTPMT1,,gene_id,Gene
LIPI,,gene_id,Gene
LIPH,,gene_id,Gene
CHKB,,gene_id,Gene
CHKA,,gene_id,Gene
DDHD1,,gene_id,Gene
DDHD2,,gene_id,Gene
GPCPD1,,gene_id,Gene
CHPT1,,gene_id,Gene
ACHE,,gene_id,Gene
SLC44A4,,gene_id,Gene
SLC44A5,,gene_id,Gene
SLC44A2,,gene_id,Gene
SLC44A3,,gene_id,Gene
ABHD3,,gene_id,Gene
AGPAT2,,gene_id,Gene
AGPAT4,,gene_id,Gene
AGPAT5,,gene_id,Gene
PGS1,,gene_id,Gene
ACP6,,gene_id,Gene
MIGA2,,gene_id,Gene
MIGA1,,gene_id,Gene
PLA2G15,,gene_id,Gene
ETNK2,,gene_id,Gene
ETNK1,,gene_id,Gene
GPAT2,,gene_id,Gene
CEPT1,,gene_id,Gene
GPAT4,,gene_id,Gene
CDIPT,,gene_id,Gene
GPAT3,,gene_id,Gene
MFSD2A,,gene_id,Gene
GDPD1,,gene_id,Gene
GDE1,,gene_id,Gene
GDPD3,,gene_id,Gene
PNPLA6,,gene_id,Gene
GDPD5,,gene_id,Gene
PNPLA7,,gene_id,Gene
ENPP6,,gene_id,Gene
AGL,,gene_id,Gene
PYGB,,gene_id,Gene
PYGL,,gene_id,Gene
PHKA2,,gene_id,Gene
PHKA1,,gene_id,Gene
PHKB,,gene_id,Gene
PYGM,,gene_id,Gene
PHKG2,,gene_id,Gene
PHKG1,,gene_id,Gene
INHBA,,gene_id,Gene
INHBC,,gene_id,Gene
INHBB,,gene_id,Gene
INHBE,,gene_id,Gene
INHA,,gene_id,Gene
HS3ST1,,gene_id,Gene
GLCE,,gene_id,Gene
HS3ST6,,gene_id,Gene
HS3ST4,,gene_id,Gene
HS3ST5,,gene_id,Gene
HS3ST2,,gene_id,Gene
GLB1L,,gene_id,Gene
HPSE2,,gene_id,Gene
HS6ST1,,gene_id,Gene
HS6ST2,,gene_id,Gene
HS6ST3,,gene_id,Gene
SLC9A1,,gene_id,Gene
CHORDC1,,gene_id,Gene
HAS2,,gene_id,Gene
HAS3,,gene_id,Gene
CHST1,,gene_id,Gene
HPSE,,gene_id,Gene
CHST2,,gene_id,Gene
CHST5,,gene_id,Gene
CEMIP,,gene_id,Gene
SLC35D2,,gene_id,Gene
HS3ST3B1,,gene_id,Gene
LYVE1,,gene_id,Gene
HS3ST3A1,,gene_id,Gene
HS2ST1,,gene_id,Gene
B3GNT7,,gene_id,Gene
B3GNT4,,gene_id,Gene
B3GNT3,,gene_id,Gene
B3GNT2,,gene_id,Gene
NDST3,,gene_id,Gene
NDST2,,gene_id,Gene
NDST1,,gene_id,Gene
HYAL2,,gene_id,Gene
NDST4,,gene_id,Gene
B3GALNT1,,gene_id,Gene
GALC,,gene_id,Gene
ESYT1,,gene_id,Gene
CPTP,,gene_id,Gene
ESYT3,,gene_id,Gene
ESYT2,,gene_id,Gene
GLTP,,gene_id,Gene
ASAH2,,gene_id,Gene
CERK,,gene_id,Gene
GBA2,,gene_id,Gene
ASAH1,,gene_id,Gene
GBA3,,gene_id,Gene
SMPD4,,gene_id,Gene
UGCG,,gene_id,Gene
UGT8,,gene_id,Gene
GM2A,,gene_id,Gene
SMPD1,,gene_id,Gene
B4GALNT1,,gene_id,Gene
ENPP7,,gene_id,Gene
PDHA2,,gene_id,Gene
PDHA1,,gene_id,Gene
AMT,,gene_id,Gene
GNMT,,gene_id,Gene
PRODH2,,gene_id,Gene
DAO,,gene_id,Gene
GRHPR,,gene_id,Gene
ALDH4A1,,gene_id,Gene
HOGA1,,gene_id,Gene
AGXT2,,gene_id,Gene
DHTKD1,,gene_id,Gene
LIPT2,,gene_id,Gene
GLDC,,gene_id,Gene
PDHB,,gene_id,Gene
LIAS,,gene_id,Gene
DDO,,gene_id,Gene
GCSH,,gene_id,Gene
DLAT,,gene_id,Gene
HAO1,,gene_id,Gene
LIPT1,,gene_id,Gene
SNAPIN,,gene_id,Gene
HOMER2,,gene_id,Gene
YIPF6,,gene_id,Gene
DTNBP1,,gene_id,Gene
SNX5,,gene_id,Gene
SNX2,,gene_id,Gene
TPD52,,gene_id,Gene
TBC1D8B,,gene_id,Gene
SORT1,,gene_id,Gene
AP4B1,,gene_id,Gene
PUM1,,gene_id,Gene
TPD52L1,,gene_id,Gene
ACBD3,,gene_id,Gene
AP4E1,,gene_id,Gene
CLINT1,,gene_id,Gene
BLOC1S1,,gene_id,Gene
BLOC1S3,,gene_id,Gene
BLOC1S4,,gene_id,Gene
AP3S1,,gene_id,Gene
TXNDC5,,gene_id,Gene
HDLBP,,gene_id,Gene
LIPG,,gene_id,Gene
CETP,,gene_id,Gene
PLTP,,gene_id,Gene
LCAT,,gene_id,Gene
GPR161,,gene_id,Gene
ADCY10,,gene_id,Gene
FUZ,,gene_id,Gene
KIF7,,gene_id,Gene
INTU,,gene_id,Gene
TULP3,,gene_id,Gene
ULK3,,gene_id,Gene
SPOPL,,gene_id,Gene
SPOP,,gene_id,Gene
DZIP1,,gene_id,Gene
DISP2,,gene_id,Gene
SCUBE2,,gene_id,Gene
NOTUM,,gene_id,Gene
ALAS2,,gene_id,Gene
FECH,,gene_id,Gene
ALAS1,,gene_id,Gene
UROS,,gene_id,Gene
CPOX,,gene_id,Gene
PPOX,,gene_id,Gene
ALAD,,gene_id,Gene
HMBS,,gene_id,Gene
UROD,,gene_id,Gene
COX15,,gene_id,Gene
FLVCR1,,gene_id,Gene
COX10,,gene_id,Gene
GTPBP2,,gene_id,Gene
SYTL4,,gene_id,Gene
NHLRC2,,gene_id,Gene
VTI1B,,gene_id,Gene
PAFAH2,,gene_id,Gene
FERMT3,,gene_id,Gene
A1BG,,gene_id,Gene
ISLR,,gene_id,Gene
ANXA5,,gene_id,Gene
PCYOX1L,,gene_id,Gene
SERPINA3,,gene_id,Gene
SERPINA4,,gene_id,Gene
ENDOD1,,gene_id,Gene
TIMP3,,gene_id,Gene
AHSG,,gene_id,Gene
TMSB4X,,gene_id,Gene
CLEC3B,,gene_id,Gene
SCCPDH,,gene_id,Gene
PHACTR2,,gene_id,Gene
CD109,,gene_id,Gene
WDR1,,gene_id,Gene
CDC37L1,,gene_id,Gene
PCDH7,,gene_id,Gene
AAMP,,gene_id,Gene
ITIH4,,gene_id,Gene
ITIH3,,gene_id,Gene
LRP8,,gene_id,Gene
HABP4,,gene_id,Gene
LY6G6F,,gene_id,Gene
MANF,,gene_id,Gene
RAB27B,,gene_id,Gene
IGF1,,gene_id,Gene
IGF2,,gene_id,Gene
TAGLN2,,gene_id,Gene
TEX264,,gene_id,Gene
MAGED2,,gene_id,Gene
APOH,,gene_id,Gene
VEGFC,,gene_id,Gene
VEGFD,,gene_id,Gene
LHFPL2,,gene_id,Gene
VEGFB,,gene_id,Gene
CALU,,gene_id,Gene
CTSW,,gene_id,Gene
QSOX1,,gene_id,Gene
ECM1,,gene_id,Gene
CD63,,gene_id,Gene
ORM2,,gene_id,Gene
ORM1,,gene_id,Gene
TOR4A,,gene_id,Gene
OLA1,,gene_id,Gene
FAM3C,,gene_id,Gene
GUCY1A2,,gene_id,Gene
GUCY1A1,,gene_id,Gene
APLP2,,gene_id,Gene
RARRES2,,gene_id,Gene
IRAG1,,gene_id,Gene
CYRIB,,gene_id,Gene
TMX3,,gene_id,Gene
SCG3,,gene_id,Gene
MPL,,gene_id,Gene
PDE9A,,gene_id,Gene
GUCY1B1,,gene_id,Gene
LGALS3BP,,gene_id,Gene
SRGN,,gene_id,Gene
MMRN1,,gene_id,Gene
THPO,,gene_id,Gene
CHID1,,gene_id,Gene
SGPP2,,gene_id,Gene
PDE5A,,gene_id,Gene
PLEK,,gene_id,Gene
HAL,,gene_id,Gene
AMDHD1,,gene_id,Gene
CARNS1,,gene_id,Gene
CARNMT1,,gene_id,Gene
HECA,,gene_id,Gene
UROC1,,gene_id,Gene
HNMT,,gene_id,Gene
FTCD,,gene_id,Gene
GPRC5A,,gene_id,Gene
ANP32A,,gene_id,Gene
ENPP2,,gene_id,Gene
ELAVL1,,gene_id,Gene
IRS4,,gene_id,Gene
INSR,,gene_id,Gene
MCEMP1,,gene_id,Gene
ATP6AP2,,gene_id,Gene
GMFG,,gene_id,Gene
FUCA2,,gene_id,Gene
PANX1,,gene_id,Gene
CNPY3,,gene_id,Gene
ATP11B,,gene_id,Gene
ATP11A,,gene_id,Gene
ARL8A,,gene_id,Gene
FRK,,gene_id,Gene
LY86,,gene_id,Gene
NIT2,,gene_id,Gene
TOM1,,gene_id,Gene
TMBIM1,,gene_id,Gene
ACP3,,gene_id,Gene
SNAP29,,gene_id,Gene
RNASET2,,gene_id,Gene
CANT1,,gene_id,Gene
PGM2,,gene_id,Gene
NBEAL2,,gene_id,Gene
CRISPLD2,,gene_id,Gene
TMEM63A,,gene_id,Gene
RAB27A,,gene_id,Gene
ANPEP,,gene_id,Gene
BST1,,gene_id,Gene
RAP2B,,gene_id,Gene
RAP2C,,gene_id,Gene
ORMDL3,,gene_id,Gene
ENPP4,,gene_id,Gene
GCA,,gene_id,Gene
IRAG2,,gene_id,Gene
DEGS1,,gene_id,Gene
YPEL5,,gene_id,Gene
SRP14,,gene_id,Gene
ADGRG3,,gene_id,Gene
GGH,,gene_id,Gene
ADA2,,gene_id,Gene
MS4A3,,gene_id,Gene
CHI3L1,,gene_id,Gene
TNFAIP6,,gene_id,Gene
SYNGR1,,gene_id,Gene
PTX3,,gene_id,Gene
CAND1,,gene_id,Gene
ARMC8,,gene_id,Gene
CDA,,gene_id,Gene
FRMPD3,,gene_id,Gene
PLAC8,,gene_id,Gene
PLEKHO2,,gene_id,Gene
GRN,,gene_id,Gene
ILF2,,gene_id,Gene
RAB31,,gene_id,Gene
RAB37,,gene_id,Gene
LAMP1,,gene_id,Gene
RAB24,,gene_id,Gene
KCMF1,,gene_id,Gene
RAB3D,,gene_id,Gene
RAB44,,gene_id,Gene
TMEM179B,,gene_id,Gene
CPPED1,,gene_id,Gene
RAB10,,gene_id,Gene
RAB14,,gene_id,Gene
FCAR,,gene_id,Gene
FGL2,,gene_id,Gene
CALML5,,gene_id,Gene
VAT1,,gene_id,Gene
VNN1,,gene_id,Gene
TRPM2,,gene_id,Gene
ATP6V0A4,,gene_id,Gene
ATP6V0A1,,gene_id,Gene
ATP6V0A2,,gene_id,Gene
DERA,,gene_id,Gene
QPCT,,gene_id,Gene
SVIP,,gene_id,Gene
RAB9B,,gene_id,Gene
CSTB,,gene_id,Gene
TBC1D10C,,gene_id,Gene
COTL1,,gene_id,Gene
NLRP1,,gene_id,Gene
LPO,,gene_id,Gene
CASP4,,gene_id,Gene
TMEM30A,,gene_id,Gene
CLEC12A,,gene_id,Gene
SCAMP1,,gene_id,Gene
FLG2,,gene_id,Gene
PDXK,,gene_id,Gene
HRNR,,gene_id,Gene
NAPRT,,gene_id,Gene
AZU1,,gene_id,Gene
TMC6,,gene_id,Gene
LRG1,,gene_id,Gene
RNASE2,,gene_id,Gene
SERPINB12,,gene_id,Gene
PIGR,,gene_id,Gene
SERPINB10,,gene_id,Gene
EEA1,,gene_id,Gene
OLFM4,,gene_id,Gene
STK10,,gene_id,Gene
GLIPR1,,gene_id,Gene
NPC2,,gene_id,Gene
VPS35L,,gene_id,Gene
COMMD3,,gene_id,Gene
CYSTM1,,gene_id,Gene
COMMD9,,gene_id,Gene
PTPRB,,gene_id,Gene
CD53,,gene_id,Gene
CREG1,,gene_id,Gene
ANO6,,gene_id,Gene
PGRMC1,,gene_id,Gene
STBD1,,gene_id,Gene
PDAP1,,gene_id,Gene
ATAD3B,,gene_id,Gene
DOK3,,gene_id,Gene
CD68,,gene_id,Gene
MPO,,gene_id,Gene
OSTF1,,gene_id,Gene
CD93,,gene_id,Gene
TARM1,,gene_id,Gene
DDX3X,,gene_id,Gene
S100P,,gene_id,Gene
DYNLT1,,gene_id,Gene
UNC13D,,gene_id,Gene
NHLRC3,,gene_id,Gene
CRACR2A,,gene_id,Gene
S100A11,,gene_id,Gene
ABCA13,,gene_id,Gene
PRDX4,,gene_id,Gene
NFAM1,,gene_id,Gene
TINAGL1,,gene_id,Gene
SERPINB3,,gene_id,Gene
SERPINB1,,gene_id,Gene
CD180,,gene_id,Gene
ERP44,,gene_id,Gene
SLCO4C1,,gene_id,Gene
METTL7A,,gene_id,Gene
AGA,,gene_id,Gene
GHDC,,gene_id,Gene
ATP8B4,,gene_id,Gene
KCNAB2,,gene_id,Gene
ATP8A1,,gene_id,Gene
SLC15A4,,gene_id,Gene
PA2G4,,gene_id,Gene
MNDA,,gene_id,Gene
FOLR3,,gene_id,Gene
PTPRN2,,gene_id,Gene
STK11IP,,gene_id,Gene
ITM2C,,gene_id,Gene
AMPD3,,gene_id,Gene
RHOF,,gene_id,Gene
DNASE1L1,,gene_id,Gene
GDI2,,gene_id,Gene
FAF2,,gene_id,Gene
MANBA,,gene_id,Gene
DNAJC13,,gene_id,Gene
CKAP4,,gene_id,Gene
CRISP3,,gene_id,Gene
ALDH3B1,,gene_id,Gene
CMTM6,,gene_id,Gene
MAN2B1,,gene_id,Gene
MOSPD2,,gene_id,Gene
HEBP2,,gene_id,Gene
DPP7,,gene_id,Gene
PPEF1,,gene_id,Gene
RCVRN,,gene_id,Gene
LOC118142757,,gene_id,Gene
CAMKMT,,gene_id,Gene
METAP1,,gene_id,Gene
METAP2,,gene_id,Gene
GUCY2D,,gene_id,Gene
GUCY2F,,gene_id,Gene
GUCA1C,,gene_id,Gene
GUCA1B,,gene_id,Gene
GRK1,,gene_id,Gene
GRK4,,gene_id,Gene
GRK7,,gene_id,Gene
SEC11A,,gene_id,Gene
DPP4,,gene_id,Gene
SPCS3,,gene_id,Gene
SPCS2,,gene_id,Gene
SPCS1,,gene_id,Gene
GPR119,,gene_id,Gene
SEC11C,,gene_id,Gene
MIOX,,gene_id,Gene
PLCH1,,gene_id,Gene
IPMK,,gene_id,Gene
INPP4B,,gene_id,Gene
ITPKC,,gene_id,Gene
MINPP1,,gene_id,Gene
INPP4A,,gene_id,Gene
ITPKA,,gene_id,Gene
ITPKB,,gene_id,Gene
PLCD1,,gene_id,Gene
PLCH2,,gene_id,Gene
PLCD4,,gene_id,Gene
PLCD3,,gene_id,Gene
INPP1,,gene_id,Gene
IPPK,,gene_id,Gene
ISYNA1,,gene_id,Gene
MTMR9,,gene_id,Gene
NUDT3,,gene_id,Gene
MTMR7,,gene_id,Gene
NUDT4,,gene_id,Gene
NUDT11,,gene_id,Gene
INPP5A,,gene_id,Gene
NUDT10,,gene_id,Gene
IMPA1,,gene_id,Gene
INPP5B,,gene_id,Gene
PPIP5K1,,gene_id,Gene
IMPA2,,gene_id,Gene
PPIP5K2,,gene_id,Gene
PLCZ1,,gene_id,Gene
PLCE1,,gene_id,Gene
INPP5J,,gene_id,Gene
IP6K1,,gene_id,Gene
IP6K3,,gene_id,Gene
SGTA,,gene_id,Gene
CAMLG,,gene_id,Gene
CYB5A,,gene_id,Gene
BAG6,,gene_id,Gene
GET1,,gene_id,Gene
GET4,,gene_id,Gene
GET3,,gene_id,Gene
OTOF,,gene_id,Gene
SLC30A8,,gene_id,Gene
SLC30A7,,gene_id,Gene
SLC30A6,,gene_id,Gene
SLC30A5,,gene_id,Gene
MYRIP,,gene_id,Gene
CPE,,gene_id,Gene
ERO1B,,gene_id,Gene
CLTRN,,gene_id,Gene
ATP6AP1,,gene_id,Gene
IGF2BP2,,gene_id,Gene
IGF2BP1,,gene_id,Gene
IGF2BP3,,gene_id,Gene
SYT5,,gene_id,Gene
CACNA1A,,gene_id,Gene
CACNA1E,,gene_id,Gene
NME3,,gene_id,Gene
NME4,,gene_id,Gene
CTPS2,,gene_id,Gene
CTPS1,,gene_id,Gene
DCTD,,gene_id,Gene
DCTPP1,,gene_id,Gene
CMPK1,,gene_id,Gene
DTYMK,,gene_id,Gene
AK1,,gene_id,Gene
AK2,,gene_id,Gene
AK4,,gene_id,Gene
AK5,,gene_id,Gene
AK6,,gene_id,Gene
GLRX,,gene_id,Gene
AK7,,gene_id,Gene
AK8,,gene_id,Gene
AK9,,gene_id,Gene
NUDT13,,gene_id,Gene
RAB30,,gene_id,Gene
RAB36,,gene_id,Gene
GOLGA8B,,gene_id,Gene
RGPD1,,gene_id,Gene
STX16,,gene_id,Gene
USP6NL,,gene_id,Gene
TMF1,,gene_id,Gene
STX10,,gene_id,Gene
STX6,,gene_id,Gene
VTI1A,,gene_id,Gene
ARFIP2,,gene_id,Gene
RAB39A,,gene_id,Gene
SYS1,,gene_id,Gene
SCOC,,gene_id,Gene
GCC1,,gene_id,Gene
RAB41,,gene_id,Gene
GOLIM4,,gene_id,Gene
RHOBTB3,,gene_id,Gene
RAB43,,gene_id,Gene
GOLGA1,,gene_id,Gene
NAA30,,gene_id,Gene
NAA35,,gene_id,Gene
NAA38,,gene_id,Gene
AKR1B10,,gene_id,Gene
VPS52,,gene_id,Gene
VPS51,,gene_id,Gene
VPS54,,gene_id,Gene
VPS53,,gene_id,Gene
RIC1,,gene_id,Gene
RAB9A,,gene_id,Gene
RABEPK,,gene_id,Gene
CYTH4,,gene_id,Gene
CYTH3,,gene_id,Gene
ARFRP1,,gene_id,Gene
CYTH2,,gene_id,Gene
CYTH1,,gene_id,Gene
SNAI2,,gene_id,Gene
SNAI1,,gene_id,Gene
PIP5K1A,,gene_id,Gene
PIP5K1B,,gene_id,Gene
IER3,,gene_id,Gene
WWP2,,gene_id,Gene
PHLPP1,,gene_id,Gene
PHLPP2,,gene_id,Gene
ATN1,,gene_id,Gene
MAF1,,gene_id,Gene
KCNJ8,,gene_id,Gene
KCNJ1,,gene_id,Gene
TRPV3,,gene_id,Gene
TRPV4,,gene_id,Gene
ATP11C,,gene_id,Gene
TRPV1,,gene_id,Gene
TRPV2,,gene_id,Gene
SLC9B1,,gene_id,Gene
SLC9B2,,gene_id,Gene
TRPC4AP,,gene_id,Gene
SCNN1G,,gene_id,Gene
OSTM1,,gene_id,Gene
SCNN1D,,gene_id,Gene
TRPV5,,gene_id,Gene
SCNN1B,,gene_id,Gene
TRPV6,,gene_id,Gene
ATP10D,,gene_id,Gene
SCNN1A,,gene_id,Gene
ATP10B,,gene_id,Gene
NALCN,,gene_id,Gene
ATP10A,,gene_id,Gene
ATP2C2,,gene_id,Gene
BEST3,,gene_id,Gene
ATP2C1,,gene_id,Gene
BEST4,,gene_id,Gene
BEST1,,gene_id,Gene
BEST2,,gene_id,Gene
ANO10,,gene_id,Gene
ATP9B,,gene_id,Gene
ATP9A,,gene_id,Gene
ATP8B3,,gene_id,Gene
ATP8B2,,gene_id,Gene
ATP8B1,,gene_id,Gene
ATP4B,,gene_id,Gene
ATP4A,,gene_id,Gene
WNK1,,gene_id,Gene
WNK2,,gene_id,Gene
WNK3,,gene_id,Gene
WNK4,,gene_id,Gene
ATP8A2,,gene_id,Gene
TTYH3,,gene_id,Gene
TTYH2,,gene_id,Gene
TTYH1,,gene_id,Gene
ATP12A,,gene_id,Gene
TRPM3,,gene_id,Gene
TRPM1,,gene_id,Gene
CLCA2,,gene_id,Gene
CLCA1,,gene_id,Gene
TRPM8,,gene_id,Gene
TRPM6,,gene_id,Gene
TRPM7,,gene_id,Gene
TRPM4,,gene_id,Gene
CLCA4,,gene_id,Gene
TRPM5,,gene_id,Gene
ATP13A1,,gene_id,Gene
ATP13A2,,gene_id,Gene
TRPA1,,gene_id,Gene
TSC22D3,,gene_id,Gene
TPCN1,,gene_id,Gene
TPCN2,,gene_id,Gene
CLCN7,,gene_id,Gene
CLCN5,,gene_id,Gene
ATP13A5,,gene_id,Gene
UNC79,,gene_id,Gene
ATP13A4,,gene_id,Gene
SGK3,,gene_id,Gene
CUTC,,gene_id,Gene
STOML3,,gene_id,Gene
CLCNKB,,gene_id,Gene
CLCNKA,,gene_id,Gene
ASIC5,,gene_id,Gene
UNC80,,gene_id,Gene
ASIC3,,gene_id,Gene
ASIC4,,gene_id,Gene
ASIC1,,gene_id,Gene
ASIC2,,gene_id,Gene
ANO9,,gene_id,Gene
ANO7,,gene_id,Gene
ANO8,,gene_id,Gene
ANO5,,gene_id,Gene
MCOLN2,,gene_id,Gene
MCOLN3,,gene_id,Gene
ANO3,,gene_id,Gene
ANO4,,gene_id,Gene
MCOLN1,,gene_id,Gene
ANO1,,gene_id,Gene
ANO2,,gene_id,Gene
CLCN4,,gene_id,Gene
SLC9C1,,gene_id,Gene
CLCN3,,gene_id,Gene
SLC9C2,,gene_id,Gene
CLCN2,,gene_id,Gene
CLCN1,,gene_id,Gene
BSND,,gene_id,Gene
ATP7B,,gene_id,Gene
SLC17A3,,gene_id,Gene
CYBRD1,,gene_id,Gene
TFR2,,gene_id,Gene
STEAP2,,gene_id,Gene
ACO1,,gene_id,Gene
IREB2,,gene_id,Gene
HFE,,gene_id,Gene
SLC22A17,,gene_id,Gene
FTMT,,gene_id,Gene
GLRX3,,gene_id,Gene
HMGCL,,gene_id,Gene
AACS,,gene_id,Gene
HMGCLL1,,gene_id,Gene
ACSS3,,gene_id,Gene
BDH2,,gene_id,Gene
HMGCS2,,gene_id,Gene
OXCT1,,gene_id,Gene
BDH1,,gene_id,Gene
OXCT2,,gene_id,Gene
PCSK9,,gene_id,Gene
LSR,,gene_id,Gene
NCEH1,,gene_id,Gene
SCGB1D1,,gene_id,Gene
APOF,,gene_id,Gene
LPA,,gene_id,Gene
HILPDA,,gene_id,Gene
FITM1,,gene_id,Gene
FITM2,,gene_id,Gene
CIDEA,,gene_id,Gene
HSD17B13,,gene_id,Gene
AASS,,gene_id,Gene
HYKK,,gene_id,Gene
AADAT,,gene_id,Gene
PIPOX,,gene_id,Gene
SLC25A21,,gene_id,Gene
CRYM,,gene_id,Gene
