~id,disease_name:String,preferred_id:String,~label
OMIM:614037,Leukotriene C4 synthase deficiency,id,Disease
OMIM:266130,Glutathione synthetase deficiency,id,Disease
OMIM:613758,Retinitis pigmentosa 47,id,Disease
OMIM:612446,C6 deficiency,id,Disease
OMIM:191500,Undritz anomaly,id,Disease
OMIM:613980,"Atrial fibrillation, familial, 9",id,Disease
OMIM:610251,"Alcohol sensitivity, acute",id,Disease
OMIM:603563,"Spastic paraplegia 8, autosomal dominant",id,Disease
OMIM:211390,Sabinas brittle hair syndrome,id,Disease
OMIM:601374,Aprosencephaly and cerebellar dysgenesis,id,Disease
OMIM:610279,"Pachygyria, frontotemporal",id,Disease
OMIM:617516,Stankiewicz-Isidor syndrome,id,Disease
OMIM:618625,"Rothmund-thomson syndrome, type 1",id,Disease
OMIM:617270,"Mental retardation, autosomal recessive 58",id,Disease
OMIM:618143,Glycosylphosphatidylinositol biosynthesis defect 18,id,Disease
OMIM:225753,"Pontocerebellar hypoplasia, type 4",id,Disease
OMIM:601412,"Deafness, autosomal dominant nonsyndromic sensorineural 7",id,Disease
OMIM:614779,"Heterotaxy, visceral, 6, autosomal",id,Disease
OMIM:615473,Developmental and epileptic encephalopathy 17,id,Disease
OMIM:613002,"Immunodeficiency 83, susceptibility to viral infections",id,Disease
OMIM:227150,Ethanolaminosis,id,Disease
OMIM:618157,"Growth hormone deficiency, isolated, type IV",id,Disease
OMIM:611615,"Cardiomyopathy, dilated, 1X",id,Disease
OMIM:601360,"Amelia, autosomal recessive",id,Disease
OMIM:254800,"Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg)",id,Disease
OMIM:203780,"Alport syndrome 2, autosomal recessive",id,Disease
OMIM:219900,"Cystinosis, late-onset juvenile or adolescent nephropathic",id,Disease
OMIM:604218,"Encephalopathy, familial, with neuroserpin inclusion bodies",id,Disease
OMIM:216400,Cockayne syndrome A,id,Disease
OMIM:613957,Spermatogenic failure 8,id,Disease
OMIM:300510,Ovarian dysgenesis 2,id,Disease
OMIM:128230,"Dystonia, DOPA-responsive, with or without hyperphenylalaninemia",id,Disease
OMIM:212100,Cardioauditory syndrome of sanchez cascos,id,Disease
OMIM:620423,Multiple mitochondrial dysfunctions syndrome 7,id,Disease
OMIM:208158,"Arthrogryposis - hyperkeratosis, lethal form",id,Disease
OMIM:309520,Lujan-Fryns syndrome,id,Disease
OMIM:616185,Ovarian dysgenesis 4,id,Disease
OMIM:300262,"X-LINKED intellectual disability, Abidi type",id,Disease
OMIM:121200,"Seizures, benign familial neonatal, 1",id,Disease
OMIM:607088,"Spinal muscular atrophy, distal, autosomal recessive, 3",id,Disease
OMIM:600081,"Vitamin D hydroxylation-deficient rickets, type 1B",id,Disease
OMIM:168600,"Parkinson disease, late-onset",id,Disease
OMIM:620351,"Congenital myopathy 22A, classic",id,Disease
OMIM:607936,Peeling skin syndrome 4,id,Disease
OMIM:613943,"Ichthyosis, congenital, autosomal recessive 8",id,Disease
OMIM:256030,"Nemaline myopathy 2, autosomal recessive",id,Disease
OMIM:172880,Pierre Robin syndrome and oligodactyly,id,Disease
OMIM:125700,"Diabetes insipidus, Neurohypophyseal type",id,Disease
OMIM:620379,"Spastic paraplegia 89, autosomal recessive",id,Disease
OMIM:614962,Leptin deficiency or dysfunction,id,Disease
OMIM:225790,Proliferative vasculopathy and hydranencephaly-hydrocephaly syndrome,id,Disease
OMIM:618180,"Ectodermal dysplasia 14, hair/tooth type with or without hypohidrosis",id,Disease
OMIM:608393,"Microcephaly, primary autosomal recessive, 6",id,Disease
OMIM:614976,Carpenter syndrome 2,id,Disease
OMIM:229800,"Fructosuria, essential",id,Disease
OMIM:618195,Intellectual developmental disorder and retinitis pigmentosa,id,Disease
OMIM:243400,"Acetylation, slow",id,Disease
OMIM:300539,Nephrogenic syndrome of inappropriate antidiuresis,id,Disease
OMIM:616806,Wilms tumor 6,id,Disease
OMIM:247100,Urbach-Wiethe disease,id,Disease
OMIM:174200,"Polydactyly, postaxial, types A1 and B",id,Disease
OMIM:270960,Spermatogenic failure 4,id,Disease
OMIM:400004,"RETINITIS PIGMENTOSA, Y-LINKED",id,Disease
OMIM:620378,"Charcot-Marie-Tooth disease, dominant intermediate A",id,Disease
OMIM:139300,Aromatase excess syndrome,id,Disease
OMIM:616812,"Muscular dystrophy, limb-girdle, autosomal recessive 25",id,Disease
OMIM:170700,Peripheral dysostosis,id,Disease
OMIM:614963,Leptin receptor deficiency,id,Disease
OMIM:300263,Siderius X-linked mental retardation syndrome,id,Disease
OMIM:121201,"Epilepsy, benign neonatal, 2",id,Disease
OMIM:227810,Fanconi-Bickel syndrome,id,Disease
OMIM:300505,"Mental retardation, X-linked 84",id,Disease
OMIM:600080,"Myelocytic leukemia-like syndrome, familial, chronic",id,Disease
OMIM:168601,"Parkinson disease 1, autosomal dominant",id,Disease
OMIM:610293,Glycosylphosphatidylinositol deficiency,id,Disease
OMIM:618803,"Respiratory papillomatosis, juvenile recurrent, congenital",id,Disease
OMIM:620344,Prolonged electroretinal response suppression 2,id,Disease
OMIM:300511,Premature ovarian failure 2A,id,Disease
OMIM:242050,"Hypouricemia, hypercalcinuria, and decreased bone density",id,Disease
OMIM:177735,"Pseudohypoaldosteronism, type I, autosomal dominant",id,Disease
OMIM:131760,"Epidermolysis bullosa simplex, Dowling-Meara type",id,Disease
OMIM:613956,"Candidiasis, familial, 6, autosomal dominant",id,Disease
OMIM:231900,Hemolytic anemia due to glutathione synthetase deficiency,id,Disease
OMIM:620422,Retinitis pigmentosa 97,id,Disease
OMIM:619248,Vitreoretinopathy with phalangeal epiphyseal dysplasia,id,Disease
OMIM:235555,"Bile acid synthesis defect, congenital, 2",id,Disease
OMIM:608345,"Nystagmus 3, congenital, autosomal dominant",id,Disease
OMIM:618156,Squalene synthase deficiency,id,Disease
OMIM:312840,Schimke X-linked mental retardation syndrome,id,Disease
OMIM:613003,"Attention deficit-hyperactivity disorder, susceptibility to, 7",id,Disease
OMIM:277000,Mayer-Rokitansky-Kuster-Hauser syndrome,id,Disease
OMIM:615314,Craniosynostosis 3,id,Disease
OMIM:602668,Dystrophia myotonica 2,id,Disease
OMIM:604219,"Cataract 9, multiple types",id,Disease
OMIM:613765,"Cardiomyopathy, familial hypertrophic, 9",id,Disease
OMIM:608423,"Muscular dystrophy, limb-girdle, autosomal dominant 2",id,Disease
OMIM:618624,Noonan syndrome 12,id,Disease
OMIM:109200,"Alopecia, androgenetic, 1",id,Disease
OMIM:212840,Cerebellar ataxia and hypogonadotropic hypogonadism,id,Disease
OMIM:615300,Perrault syndrome 4,id,Disease
OMIM:144300,"Hyperlipoproteinemia, type II, and deafness",id,Disease
OMIM:603204,"Epilepsy, nocturnal frontal lobe, 2",id,Disease
OMIM:140600,Osteoarthritis of distal interphalangeal joints,id,Disease
OMIM:618142,"Microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome",id,Disease
OMIM:617271,Nephronophthisis 20,id,Disease
OMIM:614750,"Myasthenic syndrome, congenital, 13, with tubular aggregates",id,Disease
OMIM:145750,"Hypertriglyceridemia, familial",id,Disease
OMIM:619274,"Deafness, autosomal dominant 80",id,Disease
OMIM:108650,"Spastic ataxia 7, autosomal dominant",id,Disease
OMIM:610536,"Mandibulofacial dysostosis, Guion-Almeida type",id,Disease
OMIM:620393,"Intellectual developmental disorder, autosomal recessive 79",id,Disease
OMIM:301800,"Anus, imperforate",id,Disease
OMIM:610250,"Spastic paraplegia 31, autosomal dominant",id,Disease
OMIM:619512,Neurodevelopmental disorder with hypotonia and brain abnormalities,id,Disease
OMIM:260540,"Supranuclear palsy, progressive atypical",id,Disease
OMIM:613981,Hypotrichosis 3,id,Disease
OMIM:615328,Shaheen syndrome,id,Disease
OMIM:251945,Mitochondrial myopathy with A defect in mitochondrial-protein transport,id,Disease
OMIM:612447,"Skeletal defects, genital hypoplasia, and mental retardation",id,Disease
OMIM:613759,"Infections, recurrent, with encephalopathy, hepatic dysfunction, and cardiovascular malformations",id,Disease
OMIM:188050,"Thrombophiliavenous thromboembolism, included",id,Disease
OMIM:173590,Platelet signal processing defect,id,Disease
OMIM:614022,"Atrial fibrillation, familial, 10",id,Disease
OMIM:600057,Exstrophy of bladder,id,Disease
OMIM:618618,"Spondyloepiphyseal dysplasia, Nishimura type",id,Disease
OMIM:272150,Sugarman brachydactyly,id,Disease
OMIM:610244,"Spastic paraplegia 33, autosomal dominant",id,Disease
OMIM:601349,"Microphthalmia, syndromic 8",id,Disease
OMIM:308830,"Keratosis follicularis, dwarfism, and cerebral atrophy",id,Disease
OMIM:619260,"Spondyloepiphyseal dysplasia, sensorineural hearing loss, intellectual developmental disorder, and Leber congenital amaurosis",id,Disease
OMIM:614744,"Facial paresis, hereditary congenital, 3",id,Disease
OMIM:612335,"Spastic paraplegia 38, autosomal dominant",id,Disease
OMIM:619937,Spermatogenic failure 74,id,Disease
OMIM:610913,"Surfactant metabolism dysfunction, pulmonary, 2",id,Disease
OMIM:618397,Combined oxidative phosphorylation deficiency 39,id,Disease
OMIM:608184,"Immunodeficiency with hyper-IgM, type 4",id,Disease
OMIM:174770,Actinic prurigo,id,Disease
OMIM:215450,"Chorea, benign familial",id,Disease
OMIM:300049,"Heterotopia, periventricular, X-linked dominant",id,Disease
OMIM:618383,"Intellectual developmental disorder, autosomal recessive 69",id,Disease
OMIM:620152,"Hypomagnesemia 7, renal, with or without dilated cardiomyopathy",id,Disease
OMIM:167730,Nasopalpebral lipoma-coloboma syndrome,id,Disease
OMIM:300707,STAR syndrome,id,Disease
OMIM:545000,Myoclonic epilepsy associated with ragged-red fibers,id,Disease
OMIM:617926,Orofaciodigital syndrome XVII,id,Disease
OMIM:259100,"Hypertrophic osteoarthropathy, primary, autosomal recessive 1",id,Disease
OMIM:210500,"Biliary atresia, extrahepatic",id,Disease
OMIM:242520,"Ichthyosis, hepatosplenomegaly, and cerebellar degeneration",id,Disease
OMIM:202110,"Adrenal hyperplasia, congenital, due to 17-alpha-hydroxylase deficiency",id,Disease
OMIM:182970,"Spinal muscular atrophy, Facioscapulohumeral type",id,Disease
OMIM:314000,Thrombocytopenia with elevated serum IgA and renal disease,id,Disease
OMIM:612692,"Agammaglobulinemia 6, autosomal recessive",id,Disease
OMIM:602481,"Migraine, familial hemiplegic, 2",id,Disease
DECIPHER:81,15q26 overgrowth syndrome,id,Disease
OMIM:310500,"Night blindness, congenital stationary, type 1A",id,Disease
OMIM:127300,Leri-Weill dyschondrosteosis,id,Disease
OMIM:601163,"Diaphragmatic defects, limb deficiencies, and ossification defects of skull",id,Disease
OMIM:618432,"Hydatidiform mole, recurrent, 4",id,Disease
OMIM:614208,"Intellectual developmental disorder, autosomal recessive 16",id,Disease
OMIM:112350,Weismann-Netter syndrome,id,Disease
OMIM:615670,Schwannomatosis 2,id,Disease
OMIM:136580,Fragile site 16q22,id,Disease
OMIM:618354,Neurodevelopmental disorder and language delay with or without structural brain abnormalities,id,Disease
OMIM:610708,Optic atrophy 5,id,Disease
OMIM:620813,MHC class I deficiency 2,id,Disease
OMIM:609259,Myopia 10,id,Disease
OMIM:617073,"Tooth agenesis, selective, 8",id,Disease
OMIM:620807,Immunodeficiency 121 with autoinflammation,id,Disease
OMIM:252900,Mucopolysaccharidosis type IIIA,id,Disease
OMIM:613215,Chromosome 17p13.3 duplication syndrome,id,Disease
OMIM:613573,Ectodermal dysplasia-syndactyly syndrome 1,id,Disease
OMIM:615102,Tyshchenko syndrome,id,Disease
OMIM:619738,"Parkinsonism-dystonia 3, childhood-onset",id,Disease
OMIM:300934,"Congenital disorder of glycosylation, type Iy",id,Disease
OMIM:611364,"Myoclonic epilepsy, juvenile, susceptibility to, 4",id,Disease
OMIM:618426,"Encephalopathy, acute, infection-induced, susceptibility to, 9",id,Disease
OMIM:600269,Short tarsus with absence of lower eyelashes,id,Disease
OMIM:181510,Schizophrenia 1,id,Disease
OMIM:612645,"Deafness, autosomal recessive 1B",id,Disease
OMIM:224100,"Anemia, dyserythropoietic congenital, type II",id,Disease
OMIM:620191,"Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skin abnormalities",id,Disease
OMIM:609265,Li-Fraumeni syndrome 2,id,Disease
OMIM:619076,"Neurodevelopmental disorder with microcephaly, seizures, and brain atrophy",id,Disease
OMIM:616345,Immunodeficiency 39,id,Disease
OMIM:220400,Jervell and Lange-Nielsen syndrome 1,id,Disease
OMIM:257850,"Oculodentodigital dysplasia, autosomal recessive",id,Disease
OMIM:615658,"Spastic paraplegia 57, autosomal recessive",id,Disease
OMIM:113700,"Breasts and/or nipples, aplasia or hypoplasia of, 1",id,Disease
OMIM:155755,Melanoma-Astrocytoma syndrome,id,Disease
OMIM:613229,TRICHOTILLOMANIA,id,Disease
OMIM:619062,"Mitochondrial complex IV deficiency, nuclear type 18",id,Disease
OMIM:616351,"Mental retardation, autosomal dominant 34",id,Disease
OMIM:616437,Frontotemporal dementia and/or amyotrophic lateral sclerosis 3,id,Disease
OMIM:300908,"Hemolytic anemia, G6PD deficient (favism)",id,Disease
OMIM:193100,"Hypophosphatemic rickets, autosomal dominant",id,Disease
OMIM:620185,Atelis syndrome 2,id,Disease
OMIM:617729,Galloway-Mowat syndrome 3,id,Disease
DECIPHER:42,Cat-Eye Syndrome (Type I),id,Disease
OMIM:612651,ENDOCRINE-CEREBROOSTEODYSPLASIA,id,Disease
OMIM:191850,"Urticaria, aquagenic",id,Disease
OMIM:612916,Zechi-Ceide syndrome,id,Disease
OMIM:162700,"Neutropenia, chronic familial",id,Disease
OMIM:130720,Lateral meningocele syndrome,id,Disease
OMIM:606963,"Pulmonary disease, chronic obstructive",id,Disease
OMIM:166200,"Osteogenesis imperfecta, type I",id,Disease
OMIM:276901,"Usher syndrome, type IIA",id,Disease
OMIM:218000,Agenesis of the corpus callosum with peripheral neuropathy,id,Disease
OMIM:255100,Lipid storage myopathy due to flavin adenine dinucleotide synthetase deficiency,id,Disease
OMIM:618591,"Short sleep, familial natural, 2",id,Disease
OMIM:608782,Pyruvate dehydrogenase phosphatase deficiency,id,Disease
OMIM:226850,EPILEPSY-TELANGIECTASIA,id,Disease
OMIM:223900,"Neuropathy, hereditary sensory and autonomic, type III",id,Disease
OMIM:300673,"Encephalopathy, neonatal severe, due to mecp2 mutations",id,Disease
OMIM:607499,"Bulimia nervosa, susceptibility to, 1",id,Disease
OMIM:310460,"Myopia 1, X-linked",id,Disease
OMIM:206570,"Angiomatosis, diffuse corticomeningeal, of divry and van bogaert",id,Disease
OMIM:615923,"Epiphyseal chondrodysplasia, Miura type",id,Disease
OMIM:300115,"Mental retardation, X-linked 50",id,Disease
OMIM:601942,"Diabetes mellitus, insulin-dependent, 10",id,Disease
OMIM:215518,Ciliary discoordination due to random ciliary orientation,id,Disease
OMIM:615937,Megalencephaly-Polymicrogyria-Polydactyly-Hydrocephalus syndrome 2,id,Disease
OMIM:616580,Au-Kline syndrome,id,Disease
OMIM:620032,"Ciliary dyskinesia, primary, 48, without situs inversus",id,Disease
OMIM:617675,"Myopathy, mitochondrial, and ataxia",id,Disease
OMIM:618546,"Trichothiodystrophy 7, nonphotosensitive",id,Disease
OMIM:619880,Neurodevelopmental disorder with poor growth and skeletal anomalies,id,Disease
OMIM:300854,"Renal cell carcinoma, xp11-associated",id,Disease
OMIM:619658,"Cholestasis, progressive familial intrahepatic, 7, with or without hearing loss",id,Disease
OMIM:180020,Retinal cone dystrophy 1,id,Disease
OMIM:613375,"Maturity-onset diabetes of the young, type 11",id,Disease
OMIM:277410,"Methylmalonic aciduria and homocystinuria, Cbld type",id,Disease
OMIM:615704,"Poikiloderma, hereditary fibrosing, with tendon contractures, myopathy, and pulmonary fibrosis",id,Disease
OMIM:608033,"Encephalopathy, acute, infection-induced, susceptibility to, 3",id,Disease
OMIM:617113,"Epileptic encephalopathy, early infantile, 43",id,Disease
OMIM:618220,Retinitis pigmentosa 84,id,Disease
OMIM:616219,"Fibrosis of extraocular muscles, congenital, 5",id,Disease
OMIM:192430,Velocardiofacial syndrome,id,Disease
OMIM:265000,Escobar syndrome,id,Disease
OMIM:608027,"Pontocerebellar hypoplasia, type 3",id,Disease
OMIM:617107,Thauvin-Robinet-Faivre syndrome,id,Disease
OMIM:184252,"Spondylometaphyseal dysplasia, Kozlowski type",id,Disease
OMIM:618234,"Mitochondrial complex I deficiency, nuclear type 11",id,Disease
OMIM:615710,Mitchell-Riley syndrome,id,Disease
OMIM:261500,Eosinophil peroxidase deficiency,id,Disease
OMIM:216950,Complement component c1r deficiency,id,Disease
OMIM:617661,"Vertebral, cardiac, renal, and limb defects syndrome 2",id,Disease
OMIM:601003,Brody myopathy,id,Disease
OMIM:602522,"Bartter syndrome, type 4A, neonatal, with sensorineural deafness",id,Disease
OMIM:612731,Faciocardiomelic syndrome,id,Disease
OMIM:270425,Sodium-Potassium-Atpase activity of red cell,id,Disease
OMIM:614340,"Mental retardation, autosomal recessive 27",id,Disease
OMIM:600335,Succinic acidemia,id,Disease
OMIM:300868,Multiple congenital anomalies-hypotonia-seizures syndrome 2,id,Disease
OMIM:606744,Seckel syndrome 2,id,Disease
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",id,Disease
OMIM:619102,Spermatogenic failure 47,id,Disease
OMIM:616231,"Myopathy, vacuolar, with CASQ1 aggregates",id,Disease
OMIM:609311,"Charcot-marie-tooth disease, type 4H",id,Disease
OMIM:620783,Developmental and epileptic encephalopathy 115,id,Disease
OMIM:614432,Ventricular septal defect 3,id,Disease
OMIM:601759,Preaxial hallucal polydactyly,id,Disease
OMIM:617885,Body mass index quantitative trait locus 19,id,Disease
OMIM:605259,Spinocerebellar ataxia 13,id,Disease
OMIM:269160,SCHIZENCEPHALY,id,Disease
OMIM:301035,"Hypothyroidism, congenital, nongoitrous, 9",id,Disease
OMIM:608594,"Lipodystrophy, congenital generalized, type 1",id,Disease
OMIM:618787,"Deafness, autosomal dominant 76",id,Disease
OMIM:270800,"Spastic paraplegia 5A, autosomal recessive",id,Disease
OMIM:114480,Breast cancer,id,Disease
OMIM:134750,Felty syndrome,id,Disease
OMIM:618793,Intellectual developmental disorder 62,id,Disease
OMIM:159580,"Myelopathy, htlv-1-associated",id,Disease
OMIM:301021,"Mitochondrial complex I deficiency, nuclear type 30",id,Disease
OMIM:231690,Glutaric aciduria III,id,Disease
OMIM:614817,"Interstitial nephritis, karyomegalic",id,Disease
OMIM:620542,"Neuronopathy, distal hereditary motor, autosomal recessive 10",id,Disease
OMIM:167320,Inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 1,id,Disease
OMIM:178200,"Pterygium, antecubital",id,Disease
OMIM:135300,"Fibromatosis, gingival, 1",id,Disease
OMIM:602085,"Polydactyly, postaxial, type A2",id,Disease
OMIM:302500,"Spinocerebellar ataxia, X-linked 1",id,Disease
OMIM:614181,Retinitis pigmentosa 62,id,Disease
OMIM:620224,"Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skeletal anomalies, with or without seizures",id,Disease
OMIM:300471,Cubitus valgus with mental retardation and unusual facies,id,Disease
OMIM:618963,"Immunodeficiency 69, mycobacteriosis",id,Disease
OMIM:306000,"Glycogen storage disease, type IXa1",id,Disease
OMIM:618977,Optic atrophy 12,id,Disease
OMIM:614195,Craniofacial anomalies and anterior segment dysgenesis syndrome,id,Disease
OMIM:557000,Pearson marrow-pancreas syndrome,id,Disease
OMIM:611953,"Macular degeneration, age-related, 11",id,Disease
OMIM:618022,Humerofemoral hypoplasia with radiotibial ray deficiency,id,Disease
OMIM:615506,"Telangiectasia, hereditary hemorrhagic, type 5",id,Disease
OMIM:612269,"Epilepsy, childhood absence, susceptibility to, 5",id,Disease
OMIM:613177,"Cutis laxa, autosomal recessive, type IC",id,Disease
OMIM:614618,Hyperekplexia 3,id,Disease
OMIM:240900,Hypoinsulinemic hypoglycemia with hemihypertrophy,id,Disease
OMIM:613611,Choanal atresia and lymphedema,id,Disease
OMIM:237550,"Hyperbilirubinemia, conjugated, type III",id,Disease
OMIM:125852,"Diabetes mellitus, insulin-dependent, 2",id,Disease
OMIM:609649,Trichilemmal cyst 1,id,Disease
OMIM:618744,"Epileptic encephalopathy, early infantile, 83",id,Disease
OMIM:604379,Hypotrichosis 7,id,Disease
OMIM:180550,Ring dermoid of cornea,id,Disease
OMIM:248390,Treacher Collins syndrome 3,id,Disease
OMIM:615274,"Cataract 15, multiple types",id,Disease
OMIM:615512,Triosephosphate isomerase deficiency,id,Disease
OMIM:256810,Mitochondrial DNA depletion syndrome 6 (hepatocerebral type),id,Disease
OMIM:613163,GABA-transaminase deficiency,id,Disease
OMIM:312920,"Spastic paraplegia 2, X-linked",id,Disease
OMIM:618036,"Charcot-Marie-Tooth disease, axonal, type 2DD",id,Disease
OMIM:306955,"Heterotaxy, visceral, 1, X-linked",id,Disease
OMIM:619328,"Leukodystrophy, hypomyelinating, 22",id,Disease
OMIM:105200,"Amyloidosis, familial visceral",id,Disease
OMIM:603358,Gracile syndrome,id,Disease
OMIM:148300,Keratoconus 1,id,Disease
OMIM:610442,"Spondyloepimetaphyseal dysplasia, Camera-Genevieve type",id,Disease
OMIM:606220,"Intellectual developmental disorder with short stature, facial anomalies, and speech defects",id,Disease
OMIM:308950,Lesch-Nyhan phenotype with normal hgprt,id,Disease
OMIM:616033,"Microcephaly, short stature, and impaired glucose metabolism 1",id,Disease
OMIM:619466,"Ciliary dyskinesia, primary, 47, and lissencephaly",id,Disease
OMIM:618778,"Deafness, autosomal dominant 75",id,Disease
OMIM:614156,Hyperbiliverdinemia,id,Disease
OMIM:113310,Brachydactyly-Ectrodactyly with fibular aplasia or hypoplasia,id,Disease
OMIM:612527,Diamond-Blackfan anemia 4,id,Disease
OMIM:615248,"Cardiomyopathy, dilated, 1KK",id,Disease
OMIM:232400,Glycogen storage disease III,id,Disease
OMIM:619472,VISS syndrome,id,Disease
OMIM:606552,"Episodic ataxia, type 4",id,Disease
OMIM:617339,"Epileptic encephalopathy, early infantile, 51",id,Disease
OMIM:193510,"Waardenburg syndrome, type 2A",id,Disease
OMIM:608219,"Deafness, congenital neurosensory, autosomal recessive 38",id,Disease
OMIM:264120,Prolactin deficiency with obesity and enlarged testes,id,Disease
OMIM:619314,Buratti-Harel syndrome,id,Disease
OMIM:236100,Holoprosencephaly 1,id,Disease
OMIM:617301,Glycine encephalopathy with normal serum glycine,id,Disease
OMIM:614608,Coffin-Siris syndrome 3,id,Disease
OMIM:615516,"Mental retardation, autosomal recessive 38",id,Disease
OMIM:615270,Hypogonadotropic hypogonadism 20 with or without anosmia,id,Disease
OMIM:607674,"Cataract, congenital, with mental impairment and dentate gyrus atrophy",id,Disease
OMIM:616779,"Cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2",id,Disease
OMIM:608553,Leber congenital amaurosis 9,id,Disease
OMIM:277170,Orofaciodigital syndrome VI,id,Disease
OMIM:613615,Senior-Loken syndrome 7,id,Disease
OMIM:604369,Salla disease,id,Disease
OMIM:615502,"Intellectual developmental disorder, autosomal dominant 21",id,Disease
OMIM:256800,"Insensitivity to pain, congenital, with anhidrosis",id,Disease
OMIM:605711,Multiple mitochondrial dysfunctions syndrome 1,id,Disease
OMIM:619338,"Cataracts, spastic paraparesis, and speech delay",id,Disease
OMIM:617315,"Anterior segment dysgenesis 6, multiple subtypes",id,Disease
OMIM:600669,"Epilepsy, idiopathic generalized",id,Disease
OMIM:105210,"Amyloidosis, hereditary, transthyretin-related",id,Disease
OMIM:269400,Corneal opacification with other ocular anomalies,id,Disease
OMIM:619310,"Leukodystrophy, hypomyelinating, 21",id,Disease
OMIM:308940,"Leiomyomatosis, diffuse, with alport syndrome",id,Disease
OMIM:224500,"Dystonia 2, torsion, autosomal recessive",id,Disease
OMIM:618768,"Spastic paraplegia 81, autosomal recessive",id,Disease
OMIM:619476,Joubert syndrome 38,id,Disease
OMIM:614152,"Deafness, autosomal dominant 64",id,Disease
OMIM:113300,"Brachydactyly, type E",id,Disease
OMIM:619462,"Hemolytic disease of fetus and newborn, RH-induced",id,Disease
OMIM:108720,"Atelosteogenesis, type I",id,Disease
OMIM:619304,"Pontocerebellar hypoplasia, type 1F",id,Disease
OMIM:616037,"Ciliary dyskinesia, primary, 30",id,Disease
OMIM:193500,"Waardenburg syndrome, type 1",id,Disease
OMIM:236110,Holzgreve syndrome,id,Disease
OMIM:614813,"Short stature, onychodysplasia, facial dysmorphism, and hypotrichosis",id,Disease
OMIM:301025,Paganini-Miozzo syndrome,id,Disease
OMIM:619489,"Short stature, Dauber-Argente type",id,Disease
OMIM:620208,"Spinocerebellar ataxia, autosomal recessive 33",id,Disease
OMIM:618797,"Neurodevelopmental disorder with hypotonia, neonatal respiratory insufficiency, and thermodysregulation",id,Disease
OMIM:258150,Spermatogenic failure 1,id,Disease
OMIM:166760,"Otitis media, susceptibility to",id,Disease
OMIM:215050,Chondrodysplasia calcificans metaphysealis,id,Disease
OMIM:301031,"Congenital disorder of glycosylation, type Icc",id,Disease
OMIM:231680,Multiple acyl-CoA-dehydrogenase deficiency,id,Disease
OMIM:266900,Senior-Loken syndrome 1,id,Disease
OMIM:162260,"Neurofibromatosis, type III, mixed central and peripheral",id,Disease
OMIM:614807,"Myopathy, centronuclear, 4",id,Disease
OMIM:214400,"Charcot-Marie-Tooth disease, type 4A",id,Disease
OMIM:612286,"Nephrolithiasis/osteoporosis, hypophosphatemic, 1",id,Disease
OMIM:259500,Osteosarcoma,id,Disease
OMIM:210100,"Beta-aminoisobutyric acid, urinary excretion of",id,Disease
OMIM:613826,Leber congenital amaurosis 6,id,Disease
OMIM:618973,"Neurodegeneration, infantile-onset, biotin-responsive",id,Disease
OMIM:606595,"Charcot-Marie-Tooth disease, axonal, type 2F",id,Disease
OMIM:166990,"Osteochondrodysplasia, rhizomelic, with callosal agenesis, thrombocytopenia,hydrocephalus, and hypertension",id,Disease
OMIM:607847,"Neutropenia, nonimmune chronic idiopathic, of adults",id,Disease
OMIM:300475,"Deafness, dystonia, and cerebral hypomyelination",id,Disease
OMIM:614185,Geleophysic dysplasia 2,id,Disease
OMIM:314400,"Cardiac valvular dysplasia, X-linked",id,Disease
OMIM:602081,Speech-language disorder-1,id,Disease
OMIM:612292,Birk-Barel mental retardation dysmorphism syndrome,id,Disease
OMIM:611943,Riddle syndrome,id,Disease
OMIM:620546,"Congenital disorder of glycosylation, type IIbb",id,Disease
OMIM:127700,"Dyslexia, susceptibility to, 1",id,Disease
OMIM:212065,"Congenital disorder of glycosylation, type Ia",id,Disease
OMIM:300844,"Mental retardation, X-linked 19",id,Disease
OMIM:606768,"Myopathy, distal, with anterior tibial onset",id,Disease
OMIM:619648,Zaki syndrome,id,Disease
OMIM:617665,"Epileptic encephalopathy, early infantile, 56",id,Disease
OMIM:607476,Newfoundland rod-cone dystrophy,id,Disease
OMIM:615072,"Brachydactyly, type A1, C",id,Disease
OMIM:277400,"Methylmalonic aciduria and homocystinuria, cblC type",id,Disease
OMIM:618230,"Mitochondrial complex I deficiency, nuclear type 8",id,Disease
OMIM:611572,Otosclerosis 7,id,Disease
OMIM:610678,Combined oxidative phosphorylation deficiency 4,id,Disease
OMIM:618224,"Mitochondrial complex I deficiency, nuclear type 3",id,Disease
OMIM:601775,"Megaloblastic anemia, folate-responsive",id,Disease
OMIM:616209,"Myopathy, isolated mitochondrial, autosomal dominant",id,Disease
OMIM:144700,"Renal cell carcinoma, nonpapillary",id,Disease
OMIM:613371,Spinocerebellar ataxia 30,id,Disease
OMIM:154275,"Malignant hyperthermia, susceptibility to, 2",id,Disease
OMIM:614378,Cranioectodermal dysplasia 4,id,Disease
OMIM:615066,"Osteogenesis imperfecta, type XIV",id,Disease
